institution,course,type,salary6monthsafter,mediantariff
10007774,Turkish,BA,20000,176
10007774,Turkish  with  subsidiary  language,BA,20000,176
10004676,Electronics  and  Communications,FDA,28000,0
10004676,Mechanical  Design  and  Manufacture,FdSc,28000,0
10005124,Arboriculture,FdSc,18000,0
10005124,Equine  Studies,FdSc,18000,0
10005124,Forestry  and  Woodland  Management,FdSc,18000,0
10005124,Veterinary  nursing,FdSc,18000,0
10005124,Viticulture  and  Oenology,BSc,20000,0
10005124,Wine  Business,FDA,18000,0
10005124,Wine  Business,BA,20000,0
10005124,Wine  Production,FdSc,18000,0
10005127,3D  Design  Crafts,BA,16000,128
10005127,Animation,BA,16000,107.25
10005127,Ceramics  and  Glass,BA,18000,118.66666
10005127,Commercial  Photography  for  Fashion  Advertising  and  Editorial,BA,16000,122
10005127,Costume  Production  and  Associated  Crafts,BA,17000,112
10005127,Digital  Media  Production,BA,16000,108
10005127,Fashion,BA,18000,106
10005127,Fashion  Media  and  Marketing,BA,18000,96
10005127,Film,BA,16000,106
10005127,Fine  Art,BA,17000,128
10005127,Game  Arts,BA,18000,112
10005127,Graphic  Design,BA,18000,101
10005127,Illustration,BA,18000,133.76923
10005127,Interior  Decoration  Design  and  Styling,BA,18000,118.66666
10005127,Jewellery,BA,16000,128
10005127,Painting  Drawing  and  Printmaking,BA,17000,96
10005127,Photography,BA,16000,96
10005127,Printed  Textile  Design  and  Surface  Pattern,BA,18000,155.25
10005127,Product  Design  and  Innovation,BA,18000,118.66666
10005127,Textile  Practices,BA,18000,118.66666
10005128,Civil  Engineering,FdSc,28000,0
10005128,Electrical  and  Electronic  Engineering,CertHE,28000,0
10005128,Mechanical  Design  and  Manufacture,CertHE,25000,0
10005128,Mechanical  Engineering,FdSc,25000,0
10005128,Naval  Architecture,FdSc,26500,0
10007801,3D  Design,BA,18000,121
10007801,Accounting  and  Finance,BA,21000,96
10007801,Acting,BA,17000,135.5
10007801,Advanced  Psychology,MPsych,18000,149.625
10007801,Analytical  Chemistry,MChem,22000,101
10007801,Animal  Behaviour  and  Welfare,BSc,18000,154
10007801,Anthropology,BA,18000,110.28571
10007801,Applied  Geology,BSc,19000,103.5
10007801,Architectural  Engineering,BSc,25000,119.5
10007801,Architectural  Technology  and  the  Environment,BA,20000,119.5
10007801,Architecture,BA,20000,124.5
10007801,Architecture,MArch,20000,119.5
10007801,Art  History,BA,18000,109.33334
10007801,Biological  Sciences,BSc,18000,117
10007801,Biology  with  Foundation  Year,BSc,18000,122.22727
10007801,Biomedical  Science,BSc,22000,129.66667
10007801,Building  Surveying  and  the  Environment,BSc,25000,112
10007801,Business,BA,20000,80
10007801,Business  Economics,BSc,25000,106.71429
10007801,Business  Enterprise  and  Entrepreneurship,BSc,20000,99.91304
10007801,Business  Management,BSc,20000,99.947365
10007801,Business  Management  (2  Year  Fast  Track),BSc,20000,106
10007801,Chemistry,BSc,22000,106
10007801,Civil  and  Coastal  Engineering,BEng,25000,96
10007801,Civil  and  Coastal  Engineering,MEng,25000,139.25
10007801,Civil  Engineering,BEng,25000,99
10007801,Civil  Engineering,MEng,25000,121
10007801,Civil  Engineering  with  Foundation  Year,BEng,25000,103.5
10007801,Computer  and  Information  Security,BSc,24000,119.5
10007801,Computer  Science,MSci,24000,117.625
10007801,Computer  Science,BSc,24000,120.18182
10007801,Computer  Systems  and  Networks,BSc,24000,80
10007801,Computing,BSc,24000,107.25
10007801,Computing  &  Games  Development,BSc,24000,133
10007801,Computing  with  Foundation  Year,BSc,24000,75.25
10007801,Conservation  Biology,BSc,18000,96
10007801,Construction  Management  and  the  Environment,BSc,25000,90
10007801,Criminology  and  Criminal  Justice  Studies,BSc,18000,108.5
10007801,Cruise  Management,BSc,19000,112
10007801,Dance,BA,16000,138
10007801,Data  Modelling  and  Analytics,BSc,24000,118
10007801,Dental  Surgery,BDS,31000,187.25
10007801,Dental  Therapy  &  Hygiene,BSc,22000,139.25
10007801,Dietetics,BSc,21000,153
10007801,Digital  Media  Design,BA,24000,121
10007801,Digital  Media  Design,BSc,24000,148.28572
10007801,Documentary  Photography,BA,17000,125.57143
10007801,Early  Childhood  Studies,BA,15000,121
10007801,Earth  Sciences  with  Foundation  Year,BSc,19000,108.69231
10007801,Economics,BSc,25000,99.75
10007801,Education  Studies,BA,15000,108
10007801,Electrical  and  Electronic  Engineering,BEng,26000,115.75
10007801,Electrical  and  Electronic  Engineering,MEng,26000,108.11539
10007801,Electrical  and  Electronic  Engineering,BSc,26000,108.11539
10007801,Electronic  and  Electrical  Engineering  with  Foundation  Year,BEng,26000,108.11539
10007801,English,BA,17000,121
10007801,English  and  Creative  Writing,BA,17000,122
10007801,English  with  Publishing,BA,17000,121.44444
10007801,Environmental  Management  and  Sustainability,BSc,19000,116.09091
10007801,Environmental  Science,BSc,19000,113.875
10007801,Environmental  Science  with  Foundation  Year,BSc,19000,116.09091
10007801,Events  Management,BSc,19000,96
10007801,Film  &  Television  Production,BA,17000,125.57143
10007801,Financial  Economics,BSc,25000,92.85714
10007801,Fine  Art,BA,18000,112
10007801,Games  Arts  and  Design,BA,18000,122.58823
10007801,Geography,BSc,19000,116.58334
10007801,Geography,BA,19000,122
10007801,Geology,BSc,19000,106.5
10007801,Geology,MGeol,19000,135.5
10007801,Graphic  Communication  with  Typography,BA,18000,121
10007801,Healthcare  Science  (Life  Sciences),BSc,22000,147.75
10007801,Healthcare  Science  (Physiological  Sciences),BSc,22000,135.5
10007801,History,BA,18000,96
10007801,Hospitality  Management,BSc,20000,97.764709
10007801,Human  Biology  with  Foundation  Year,BSc,22000,141.75
10007801,Human  Biosciences,BSc,18000,103.5
10007801,Illustration,BA,18000,147.75
10007801,International  Business,BA,20000,80
10007801,International  Business  Economics,BSc,25000,99.409088
10007801,International  Hospitality  Management,BSc,20000,96
10007801,International  Relations,BSc,20000,99.75
10007801,International  Relations  with  Politics,BSc,20000,102.66666
10007801,International  Tourism  Management,BSc,19000,112
10007801,Internet  Design,BA,24000,117.625
10007801,Internet  Design,BSc,24000,117.625
10007801,Law,LLB,18000,112.71429
10007801,Law  with  Criminology  and  Criminal  Justice  Studies,LLB,18000,119.5
10007801,Marine  Biology,BSc,18000,144
10007801,Marine  Biology  and  Coastal  Ecology,BSc,18000,128
10007801,Marine  Biology  with  Foundation  Year,BSc,18000,122.22727
10007801,Marine  Sciences  with  Foundation  Year,BSc,18000,112.71429
10007801,Marine  Technology,BEng,26000,112
10007801,Marine  Technology,MEng,26000,107.25
10007801,Maritime  Business  and  Logistics,BSc,20000,99.91304
10007801,Marketing,BSc,20000,106
10007801,Mathematics,BSc,24000,112
10007801,Mathematics  and  Statistics,BSc,24000,118
10007801,Mathematics  with  Foundation  Year,BSc,24000,75.25
10007801,Mechanical  Engineering,MEng,26000,137
10007801,Mechanical  Engineering,BEng,26000,99
10007801,Mechanical  Engineering  with  Composites,MEng,26000,99.75
10007801,Mechanical  Engineering  with  Composites,BEng,26000,103.5
10007801,Mechanical  Engineering  with  Foundation  Year,BEng,26000,82.14286
10007801,Media  Arts,BA,17000,119.5
10007801,Medicine  and  Surgery,BMBS,30000,203.42857
10007801,Music,BA,16000,112
10007801,Navigation  and  Maritime  Science,BSc,26000,103.5
10007801,Nursing  (Adult),BSc,22000,161.36363
10007801,Nursing  (Adult),BSc,22000,144.75
10007801,Nursing  (Adult),BSc,22000,138.3125
10007801,Nursing  (Child  Health),BSc,22000,138
10007801,Nursing  (Mental  Health),BSc,22000,96
10007801,Occupational  Therapy,BSc,22000,147.75
10007801,Ocean  Exploration  and  Surveying,BSc,18000,102
10007801,Ocean  Science,MSci,18000,112.71429
10007801,Ocean  Science  and  Marine  Conservation,BSc,18000,105
10007801,Oceanography  and  Coastal  Processes,BSc,18000,96
10007801,Optometry,BSc,15000,147
10007801,Paramedic  Practitioner,BSc,22000,131.75
10007801,Photography,BA,17000,131.75
10007801,Physical  Geography  and  Geology,BSc,18000,117
10007801,Physiotherapy,BSc,22000,167.5
10007801,Podiatry,BSc,22000,108.5
10007801,Police  and  Criminal  Justice  Studies,BSc,18000,128
10007801,Politics  with  International  Relations,BSc,20000,108.85714
10007801,Pre-Registration  Midwifery,BSc,22000,161.66667
10007801,Primary  (Art  and  Design),BEd,22000,116.2
10007801,Primary  (Early  Childhood  Studies),BEd,22000,119.5
10007801,Primary  (English),BEd,22000,96
10007801,Primary  (Humanities),BEd,22000,123.25
10007801,Primary  (Mathematics),BEd,22000,122.71429
10007801,Primary  (Music),BEd,22000,108
10007801,Primary  (Physical  Education),BEd,22000,123.25
10007801,Primary  (Science),BEd,22000,115
10007801,Primary  (Special  Educational  Needs),BEd,22000,96
10007801,Psychology,BSc,18000,123.25
10007801,Psychology  with  Criminology  and  Criminal  Justice  Studies,BSc,18000,122
10007801,Robotic  Engineering  with  Foundation  Year,BEng,26000,108.11539
10007801,Robotics,BSc,26000,105
10007801,Robotics,BEng,26000,101
10007801,Robotics,MEng,26000,144
10007801,Social  Work,BA,25000,112
10007801,Sociology,BSc,17000,91.25
10007801,Theatre  and  Performance,BA,17000,124
10007801,Tourism  and  Hospitality  Management,BSc,19000,119.5
10007801,Tourism  Management,BSc,19000,108
10007155,Accounting  With  Finance,BA,22000,123.57143
10007155,American  Studies,BA,20000,101
10007155,Animation,BA,18000,122
10007155,Applied  Languages,BA,20000,80
10007155,Applied  Languages,MLang,19000,107.78571
10007155,Applied  Physics,MPhys,25000,92
10007155,Architecture,BA,20000,129.76471
10007155,Biochemistry,BSc,21000,115.75
10007155,Biochemistry,MBiol,21000,96
10007155,Biology,BSc,19000,96
10007155,Biology,MBiol,19000,120.03571
10007155,Biomedical  Science,BSc,21000,131.75
10007155,Broadcast  Journalism,BSc,18000,117
10007155,Building  Surveying,BSc,27000,106
10007155,Business  And  Human  Resource  Management,BA,20000,135.5
10007155,Business  And  Management,BA,22000,121.64286
10007155,Business  Economics,BSc,25000,115.75
10007155,Business  Information  Systems,BSc,25000,112
10007155,Business  Management  And  Entrepreneurship,BA,23000,133
10007155,Childhood  And  Youth  Studies,BA,18000,121
10007155,Civil  Engineering,MEng,26000,131
10007155,Civil  Engineering,BEng,26000,96
10007155,Computer  Animation  And  Visual  Effects,BSc,25000,138
10007155,Computer  Games  Technology,BSc,25000,138.71428
10007155,Computer  Networks,BSc,26000,119.5
10007155,Computer  Science,BSc,25000,113.57895
10007155,Computer  Science,MEng,25000,123.05264
10007155,Computing,BSc,25000,124
10007155,Construction  Engineering  Management,BEng,29000,99.75
10007155,Counter  Fraud  And  Criminal  Justice  Studies,BSc,29000,0
10007155,Creative  Media  Technologies,BSc,25000,99
10007155,Creative  Writing,BA,17000,106
10007155,Criminology  And  Criminal  Justice,BSc,19000,112.88235
10007155,Criminology  And  Cybercrime,BSc,19000,118.13636
10007155,Criminology  And  Forensic  Studies,BSc,19000,149.71428
10007155,Criminology  With  Psychology,BSc,19000,116.41177
10007155,Cyber  Security  And  Forensic  Computing,BSc,25000,108
10007155,Data  Science  And  Analytics,BSc,25000,124
10007155,Dental  Hygiene  And  Dental  Therapy,BSc,22000,96
10007155,Diagnostic  Radiography  And  Medical  Imaging,BSc,22000,128
10007155,Digital  Media,BSc,25000,115.75
10007155,Drama  And  Performance,BA,18000,122
10007155,Early  Childhood  Studies,BA,18000,135.5
10007155,Economics,BSc,25000,118
10007155,Economics  And  Management,BA,25000,117.625
10007155,Economics  Finance  And  Banking,BSc,25000,96
10007155,Electronic  Engineering,BEng,26000,112
10007155,Electronic  Engineering,MEng,26000,129.875
10007155,Engineering  And  Technology,BEng,26000,72.181816
10007155,Engineering  Geology  And  Geotechnics,BEng,20000,112
10007155,English  Language  And  Linguistics,BA,18000,108.85714
10007155,English  Literature,BA,18000,96
10007155,Environmental  Science,BSc,20000,117.625
10007155,Environmental  Science,MEnvSci,20000,106.86207
10007155,Exercise  And  Fitness  Management,BSc,18000,117
10007155,Fashion  And  Textile  Design,BA,18000,106.71429
10007155,Film  Industries,BA,18000,101
10007155,Film  Production,BA,18000,135.8
10007155,Financial  Management  For  Business,BA,22000,119.5
10007155,Forensic  Psychology,BSc,18000,131
10007155,Geography,BA,22000,106.71429
10007155,Geography,BSc,20000,103.5
10007155,Geology,MGeol,20000,113.73077
10007155,Geology,BSc,20000,113.73077
10007155,Graphic  Design,BA,18000,128
10007155,History,BA,19000,109.06451
10007155,Hospitality  Management,BA,19000,121
10007155,Hospitality  Management  With  Tourism,BA,19000,108
10007155,Illustration,BA,18000,119.5
10007155,Industrial  Design,BSc,26000,104.33334
10007155,Innovation  Engineering,MEng,26000,106
10007155,Innovation  Engineering,BEng,26000,106
10007155,Interior  Architecture  And  Design,BA,20000,106
10007155,International  Business,BA,22000,125.04348
10007155,International  Relations,BA,21000,98.5
10007155,International  Relations  And  Politics,BA,21000,103.5
10007155,Journalism,BA,18000,122
10007155,Journalism  With  Media  Studies,BA,19000,109.125
10007155,Languages  Cultures  And  Communication,BA,20000,106
10007155,Law,LLB,20000,134.875
10007155,Law  With  Business,LLB,20000,96
10007155,Marine  Biology,BSc,19000,117
10007155,Marine  Biology,MBiol,19000,121
10007155,Marine  Environmental  Science,BSc,22000,108
10007155,Marine  Environmental  Science,MEnvSci,22000,108
10007155,Marketing,BA,21000,115.75
10007155,Mathematics,MMath,25000,107.59091
10007155,Mathematics,BSc,25000,106
10007155,Mathematics  For  Finance  And  Management,BSc,25000,108.5
10007155,Mathematics  With  Statistics,BSc,25000,115.75
10007155,Mechanical  And  Manufacturing  Engineering,BEng,26000,102
10007155,Mechanical  Engineering,BEng,26000,104.65385
10007155,Mechanical  Engineering,MEng,26000,140.85715
10007155,Media  Studies,BA,18000,101
10007155,Music  And  Sound  Technology,BSc,18000,112
10007155,Music  Computing,BSc,25000,124
10007155,Musical  Theatre,BA,18000,118
10007155,Nursing  (Adult),BN,22000,96
10007155,Operating  Department  Practice,BSc,22000,96
10007155,Optometry,MOptom,22000,149
10007155,Palaeontology,MGeol,20000,113.73077
10007155,Palaeontology,BSc,20000,113.73077
10007155,Paramedic  Science,BSc,22000,117
10007155,Petroleum  Engineering,MEng,26000,140
10007155,Petroleum  Engineering,BEng,26000,140
10007155,Pharmacology,BSc,19000,115
10007155,Pharmacy,MPharm,19000,132.375
10007155,Photography,BA,18000,115.75
10007155,Physics,BSc,25000,114.14286
10007155,Physics  Astrophysics  And  Cosmology,BSc,25000,119.5
10007155,Physics  Astrophysics  And  Cosmology,MPhys,25000,134.42857
10007155,Policing  And  Investigation,BSc,29000,0
10007155,Politics,BA,21000,106.71429
10007155,Product  Design  And  Innovation,BSc,26000,107.25
10007155,Property  Development,BSc,24000,133
10007155,Psychology,BSc,18000,122
10007155,Quantity  Surveying,BSc,27000,108
10007155,Radiotherapy  And  Oncology,BSc,22000,144
10007155,Risk  And  Security  Management,BSc,29000,0
10007155,Social  Work,BSc,27000,152.57143
10007155,Sociology,BSc,19000,114.5
10007155,Sociology  And  Criminology,BSc,19000,116.28571
10007155,Software  Engineering,BSc,25000,121
10007155,Sport  And  Exercise  Science,BSc,18000,129.5
10007155,Sports  Management  And  Development,BSc,18000,128
10007155,Television  And  Broadcasting,BSc,18000,112
10007775, "Design  Innovation  and  Creative  Engineering ",MEng,26000,137.375
10007775,Aerospace  Engineering,BEng,26000,112
10007775,Aerospace  Engineering,MEng,26000,144
10007775,Aerospace  Engineering,MEng,26000,144
10007775,Aerospace  Engineering,BEng,26000,112
10007775,Aerospace  Engineering,BEng,26000,139.25
10007775,Aerospace  Engineering,MEng,26000,130.14285
10007775,Astrophysics,BSc,27000,140.85715
10007775,Astrophysics,MSci,27000,129.07143
10007775,Biochemistry,MSci,21000,135.5
10007775,Biochemistry,MSci,21000,135.5
10007775,Biochemistry,BSc,21000,137
10007775,Biochemistry,BSc,21000,155.25
10007775,Biochemistry,BSc,21000,137
10007775,Biology,BSc,22000,134.42857
10007775,Biology,BSc,22000,134.42857
10007775,Biomedical  Engineering,BEng,26000,147.33333
